"Placement State","Nationality","Placement City","CY 2010","CY 2011","CY 2012","CY 2013","CY 2014","CY 2015","CY 2016","CY 2017","CY 2018","CY 2019","CY 2020","center"
"Texas","Dem. Rep. Congo","Houston","169","139","128","172","118","272","598","156","199","236","52","[-95.3677,29.7589]"
"Texas","Egypt","Houston","0","0","0","0","0","0","2","0","0","0","0","[-95.3677,29.7589]"
"Texas","El Salvador","Houston","0","0","0","0","0","1","44","19","34","15","26","[-95.3677,29.7589]"
"Texas","Eritrea","Houston","154","69","61","73","78","81","32","83","62","77","14","[-95.3677,29.7589]"
"Texas","Ethiopia","Houston","39","24","33","19","26","13","24","14","5","7","3","[-95.3677,29.7589]"
"Texas","Gambia","Houston","0","0","2","0","0","0","1","0","0","0","0","[-95.3677,29.7589]"
"Texas","Guatemala","Houston","0","0","0","0","0","0","0","0","4","11","4","[-95.3677,29.7589]"
"Texas","Guinea","Houston","0","0","0","0","0","0","0","0","1","1","0","[-95.3677,29.7589]"
"Texas","Honduras","Houston","0","0","0","0","0","0","14","1","8","8","15","[-95.3677,29.7589]"
"Texas","India","Houston","0","0","0","0","0","0","1","0","0","0","0","[-95.3677,29.7589]"
"Texas","Iran","Houston","27","37","44","66","80","59","108","46","1","6","15","[-95.3677,29.7589]"
"Texas","Iraq","Houston","477","141","448","705","887","551","530","103","4","35","11","[-95.3677,29.7589]"
"Texas","Ivory Coast","Houston","0","0","0","0","0","0","0","0","0","5","0","[-95.3677,29.7589]"
"Texas","Lebanon","Houston","0","0","0","0","1","0","0","0","0","0","0","[-95.3677,29.7589]"
"Texas","Liberia","Houston","7","0","0","4","0","0","0","0","0","0","0","[-95.3677,29.7589]"
"Texas","Mali","Houston","0","0","1","0","0","0","0","0","0","0","0","[-95.3677,29.7589]"
"Texas","Mauritania","Houston","13","0","0","0","0","0","0","0","0","0","0","[-95.3677,29.7589]"
"Texas","Nepal","Houston","0","0","0","1","1","1","0","0","0","0","0","[-95.3677,29.7589]"
"Texas","Netherlands","Houston","0","0","0","0","0","1","0","0","0","0","0","[-95.3677,29.7589]"
"Texas","Nigeria","Houston","0","0","0","0","0","1","0","0","0","0","0","[-95.3677,29.7589]"
"Texas","Pakistan","Houston","10","8","17","12","6","0","11","5","19","2","5","[-95.3677,29.7589]"
"Texas","Palestine","Houston","92","0","4","13","0","0","4","0","0","5","0","[-95.3677,29.7589]"
"Texas","Republic of South Sudan","Houston","0","0","0","0","4","7","0","1","0","0","0","[-95.3677,29.7589]"
"Texas","Russia","Houston","2","0","0","0","0","1","0","0","0","0","0","[-95.3677,29.7589]"
"Texas","Rwanda","Houston","15","12","33","6","6","2","9","0","5","0","1","[-95.3677,29.7589]"
"Texas","Senegal","Houston","0","0","0","0","0","1","0","0","1","0","0","[-95.3677,29.7589]"
"Texas","Sierra Leone","Houston","5","0","0","0","0","0","0","0","0","0","0","[-95.3677,29.7589]"
"Texas","Somalia","Houston","81","48","118","145","190","150","122","50","2","8","0","[-95.3677,29.7589]"
"Texas","Sri Lanka (Ceylon)","Houston","0","0","1","1","0","0","2","0","1","0","0","[-95.3677,29.7589]"
"Texas","Sudan","Houston","15","16","38","29","7","41","38","22","3","11","7","[-95.3677,29.7589]"
"Texas","Syria","Houston","1","0","4","2","12","112","317","69","3","30","7","[-95.3677,29.7589]"
"Texas","Togo","Houston","0","0","0","0","0","0","9","0","0","0","0","[-95.3677,29.7589]"
"Texas","Turkey","Houston","0","0","0","0","0","0","0","0","0","1","0","[-95.3677,29.7589]"
"Texas","Uganda","Houston","1","0","4","0","0","0","0","0","2","0","0","[-95.3677,29.7589]"
"Texas","Vietnam","Houston","32","13","19","8","6","1","0","2","14","13","0","[-95.3677,29.7589]"
"Texas","Burma","Howe","6","9","5","6","0","4","0","0","1","0","0","[-96.6122,33.5087]"
"Texas","Cuba","Humble","0","0","0","4","0","1","0","0","0","0","0","[-95.2622,29.9988]"
"Texas","Iran","Humble","0","0","0","0","0","0","1","0","0","0","0","[-95.2622,29.9988]"
"Texas","Iraq","Humble","1","4","2","2","1","0","0","0","0","0","0","[-95.2622,29.9988]"
"Texas","Iraq","Huntsville","0","0","4","0","0","0","0","0","0","0","0","[-95.5508,30.7235]"
"Texas","Eritrea","Hurst","0","0","1","0","0","0","0","0","0","0","0","[-97.1706,32.8235]"
"Texas","Iraq","Hurst","0","0","1","0","3","3","0","0","0","0","0","[-97.1706,32.8235]"
"Texas","Sudan","Hurst","0","0","0","0","0","0","0","0","7","0","0","[-97.1706,32.8235]"
"Texas","Ethiopia","Hutchins","0","0","0","0","0","0","1","0","0","0","0","[-96.7131,32.6493]"
"Texas","Burma","Irving","4","0","1","0","0","0","0","0","0","0","0","[-96.9489,32.814]"
"Texas","Cuba","Irving","0","0","0","2","0","0","1","0","0","0","0","[-96.9489,32.814]"
"Texas","Dem. Rep. Congo","Irving","1","0","0","0","0","7","0","0","0","0","0","[-96.9489,32.814]"
"Texas","El Salvador","Irving","0","0","0","0","0","0","0","2","0","0","0","[-96.9489,32.814]"
"Texas","Eritrea","Irving","1","0","2","0","1","0","0","0","0","0","0","[-96.9489,32.814]"
"Texas","Ethiopia","Irving","3","0","0","2","0","0","0","0","0","0","0","[-96.9489,32.814]"
"Texas","Iran","Irving","2","0","4","3","4","2","5","0","0","0","0","[-96.9489,32.814]"
"Texas","Iraq","Irving","16","6","9","10","27","15","10","1","0","0","0","[-96.9489,32.814]"
"Texas","Somalia","Irving","0","0","1","0","0","0","16","1","0","0","0","[-96.9489,32.814]"
"Texas","Sudan","Irving","1","0","0","6","0","0","2","0","0","0","0","[-96.9489,32.814]"
"Texas","El Salvador","Justin","0","0","0","0","0","0","2","0","0","0","0","[-97.2961,33.0848]"
"Texas","Burma","Katy","0","0","0","0","0","3","5","0","0","0","0","[-95.8244,29.7858]"
"Texas","Cuba","Katy","1","3","5","0","3","0","2","0","0","0","0","[-95.8244,29.7858]"
"Texas","Dem. Rep. Congo","Katy","0","0","0","0","0","0","0","0","6","0","9","[-95.8244,29.7858]"
"Texas","El Salvador","Katy","0","0","0","0","0","0","4","0","1","0","0","[-95.8244,29.7858]"
"Texas","Honduras","Katy","0","0","0","0","0","0","0","0","2","0","0","[-95.8244,29.7858]"
"Texas","Iran","Katy","0","3","0","0","3","2","5","0","0","0","0","[-95.8244,29.7858]"
"Texas","Iraq","Katy","12","5","6","11","20","10","25","9","0","5","0","[-95.8244,29.7858]"
"Texas","Cuba","Keller","4","0","0","0","0","0","0","0","0","0","0","[-97.2271,32.93]"
"Texas","Iran","Keller","1","2","0","0","0","0","0","0","0","0","0","[-97.2271,32.93]"
"Texas","Iraq","Keller","0","0","0","6","5","0","1","0","0","2","0","[-97.2271,32.93]"
"Texas","Burma","Kenedy","0","0","0","0","0","0","1","0","0","0","0","[-97.8486,28.8191]"
"Texas","Burma","Kerrville","0","0","3","0","0","0","0","0","0","0","0","[-99.1403,30.0474]"
"Texas","Iraq","Killeen","0","0","0","0","4","0","0","0","0","0","0","[-97.7278,31.1171]"
"Texas","Somalia","Krum","0","0","0","0","0","5","0","0","0","0","0","[-97.2375,33.2618]"
"Texas","Cuba","Kyle","0","0","0","4","0","0","0","0","0","0","0","[-97.8772,29.9893]"
"Texas","Iraq","Kyle","0","0","0","10","3","1","0","0","0","0","0","[-97.8772,29.9893]"
"Texas","Azerbaijan","Lake Dallas","0","3","0","0","0","0","0","0","0","0","0","[-97.0256,33.1193]"
"Texas","Iraq","Lake Dallas","0","0","0","1","0","0","0","0","0","0","0","[-97.0256,33.1193]"
"Texas","Iraq","Lake Jackson","4","0","0","0","0","0","0","0","0","0","0","[-95.4344,29.0339]"
"Texas","Iraq","Lakeway","0","1","0","0","0","0","0","0","0","0","0","[-95.3126048,30.9464114]"
"Texas","Burma","Laredo","0","0","0","0","4","1","0","0","0","0","0","[-99.5089,27.5061]"
"Texas","Iraq","League City","1","0","0","0","0","3","0","0","0","0","0","[-95.0949,29.5075]"
"Texas","Cuba","Leander","5","0","0","0","0","0","0","0","0","0","0","[-97.8531,30.5788]"
"Texas","Iran","Leander","3","0","0","0","1","1","0","0","0","0","0","[-97.8531,30.5788]"
"Texas","Burma","Lewisville","98","171","122","126","131","184","87","47","5","6","0","[-96.9942,33.0462]"
"Texas","Iran","Lewisville","0","0","0","2","0","0","2","0","0","0","0","[-96.9942,33.0462]"
"Texas","Iraq","Lewisville","14","0","2","0","0","4","9","0","0","0","0","[-96.9942,33.0462]"
"Texas","Moldova","Lewisville","0","0","0","0","0","0","10","0","0","0","0","[-96.9942,33.0462]"
"Texas","Russia","Lewisville","0","0","0","0","0","0","2","0","0","0","0","[-96.9942,33.0462]"
"Texas","Sudan","Lewisville","0","0","0","0","1","0","0","0","0","0","0","[-96.9942,33.0462]"
"Texas","Iraq","Little Elm","0","0","0","0","0","4","0","0","0","0","0","[-96.9375,33.1626]"
"Texas","Iraq","Livingston","0","0","0","3","1","0","0","0","0","0","0","[-94.933,30.711]"
"Texas","Dem. Rep. Congo","Lubbock","0","0","0","0","0","0","0","0","0","3","0","[-101.8552,33.5779]"
"Texas","Burma","Manor","0","0","0","2","0","0","4","1","0","0","0","[-97.5569,30.3408]"
"Texas","Cuba","Manor","0","0","3","0","0","0","0","0","0","0","0","[-97.5569,30.3408]"
"Texas","Iraq","Mansfield","2","0","2","0","0","0","0","0","0","0","0","[-97.1417,32.5632]"
"Texas","Eritrea","Manvel","0","0","0","1","0","0","0","0","0","0","0","[-95.358,29.4627]"
"Texas","Iraq","Manvel","0","0","0","0","0","0","9","0","0","0","0","[-95.358,29.4627]"
"Texas","Iran","Mckinney","2","0","0","1","0","0","2","0","0","0","0","[-96.6154,33.1976]"
"Texas","Iraq","Mckinney","2","0","0","3","1","0","1","0","0","0","3","[-96.6154,33.1976]"
"Texas","Burma","Mesquite","0","0","0","0","0","0","2","0","0","0","0","[-96.5995,32.7666]"
"Texas","Cuba","Mesquite","1","4","0","0","0","0","0","0","0","0","0","[-96.5995,32.7666]"
"Texas","Eritrea","Mesquite","1","0","0","0","0","0","0","0","0","0","0","[-96.5995,32.7666]"
"Texas","Iraq","Mesquite","3","1","1","0","0","0","3","1","0","0","0","[-96.5995,32.7666]"
"Texas","Somalia","Mesquite","2","0","0","0","0","0","1","4","0","0","0","[-96.5995,32.7666]"
"Texas","Burma","Midland","14","27","75","56","24","8","34","16","3","11","1","[-102.0104,31.8369]"
"Texas","Cuba","Midland","0","0","0","0","1","0","0","0","0","0","0","[-102.0104,31.8369]"
"Texas","Dem. Rep. Congo","Midland","0","0","0","0","0","0","10","2","0","0","0","[-102.0104,31.8369]"
"Texas","Iraq","Midland","3","2","0","2","0","0","21","8","0","1","0","[-102.0104,31.8369]"
"Texas","Syria","Midland","0","0","0","0","0","0","4","0","0","0","0","[-102.0104,31.8369]"
"Texas","Eritrea","Missouri City","0","0","0","0","0","0","2","3","0","0","0","[-95.5377,29.6186]"
"Texas","Ethiopia","Missouri City","0","0","0","0","0","0","7","0","0","0","0","[-95.5377,29.6186]"
"Texas","Iraq","Missouri City","6","0","0","0","0","0","2","0","0","0","0","[-95.5377,29.6186]"
"Texas","Iran","Montgomery","0","1","1","0","0","0","0","0","0","0","0","[-95.6963,30.3883]"
"Texas","Iraq","Montgomery","1","0","0","0","0","0","0","0","0","0","0","[-95.6963,30.3883]"
"Texas","Iraq","Moody","0","0","0","0","2","0","0","0","0","0","0","[-97.3614,31.3082]"
"Texas","Eritrea","Murphy","1","0","0","2","0","0","0","0","0","0","0","[-95.3264823,29.6841143]"
"Texas","Iran","Murphy","0","4","5","0","0","0","0","0","0","0","0","[-95.3264823,29.6841143]"
"Texas","Iraq","Murphy","0","0","0","0","0","0","6","0","0","0","0","[-95.3264823,29.6841143]"
"Texas","Somalia","Nacogdoches","0","0","0","1","0","2","1","2","0","0","0","[-94.5927,31.5971]"
"Texas","Iraq","New Braunfels","0","0","0","0","0","0","0","0","1","0","0","[-98.1256,29.7026]"
"Texas","El Salvador","New Caney","0","0","0","0","0","0","0","1","0","0","0","[-95.2113,30.1552]"
"Texas","Iraq","New Caney","11","0","0","0","0","0","0","0","0","0","0","[-95.2113,30.1552]"
"Texas","Burma","North Richland Hills","0","0","6","4","18","4","12","4","0","0","0","[-97.2289,32.8343]"
"Texas","Dem. Rep. Congo","North Richland Hills","0","0","0","0","0","0","0","0","0","13","0","[-97.2289,32.8343]"
"Texas","Iraq","North Richland Hills","4","9","4","5","0","2","0","0","0","0","0","[-97.2289,32.8343]"
"Texas","Dem. Rep. Congo","Odessa","0","0","0","0","0","0","1","0","0","0","0","[-102.3677,31.8457]"
"Texas","Rwanda","Odessa","0","0","0","0","0","0","4","0","0","0","0","[-102.3677,31.8457]"
"Texas","Iraq","Pasadena","7","0","4","0","0","0","0","0","0","0","0","[-95.2091,29.6911]"
"Texas","Eritrea","Pearland","0","0","0","0","2","0","0","0","1","0","0","[-95.2864,29.564]"
"Texas","Honduras","Pearland","0","0","0","0","0","0","1","0","0","0","0","[-95.2864,29.564]"
"Texas","Iran","Pearland","0","0","0","1","0","0","0","0","0","0","0","[-95.2864,29.564]"
"Texas","Iraq","Pearland","5","0","0","0","5","3","22","0","2","0","0","[-95.2864,29.564]"
"Texas","Palestine","Pearland","0","6","0","0","0","0","0","0","0","0","0","[-95.2864,29.564]"
"Texas","Syria","Pearland","0","0","0","0","0","0","5","0","0","0","0","[-95.2864,29.564]"
"Texas","Burma","Pflugerville","0","0","0","0","0","1","0","1","0","0","0","[-97.62,30.4394]"
"Texas","Cuba","Pflugerville","3","0","0","4","0","0","0","0","0","0","0","[-97.62,30.4394]"
"Texas","Iran","Pflugerville","2","0","0","0","10","0","3","0","0","0","0","[-97.62,30.4394]"
"Texas","Iraq","Pflugerville","4","0","0","13","7","2","4","6","0","0","0","[-97.62,30.4394]"
"Texas","Bhutan","Plano","0","0","4","0","0","0","0","0","0","0","0","[-96.6925,33.0137]"
"Texas","Burma","Plano","0","1","0","1","0","6","0","1","0","0","0","[-96.6925,33.0137]"
"Texas","Eritrea","Plano","0","1","0","4","3","0","0","0","0","0","0","[-96.6925,33.0137]"
"Texas","Iran","Plano","21","15","6","18","14","18","19","10","0","0","0","[-96.6925,33.0137]"
"Texas","Iraq","Plano","0","3","8","42","1","6","9","10","0","1","0","[-96.6925,33.0137]"
"Texas","Somalia","Plano","0","0","0","0","12","8","0","0","0","0","0","[-96.6925,33.0137]"
"Texas","Sri Lanka (Ceylon)","Plano","0","0","0","0","0","0","3","0","0","0","0","[-96.6925,33.0137]"
"Texas","Syria","Plano","0","0","0","0","0","0","7","0","0","0","0","[-96.6925,33.0137]"
"Texas","Burma","Port Lavaca","0","9","0","0","0","1","2","2","2","0","4","[-96.6261,28.615]"
"Texas","Iraq","Port Lavaca","0","0","1","0","0","0","0","0","0","0","0","[-96.6261,28.615]"
"Texas","Jordan","Port Lavaca","0","0","0","0","1","0","0","0","0","0","0","[-96.6261,28.615]"
"Texas","Cuba","Porter","6","0","0","0","0","0","0","0","0","0","0","[-95.2297,30.1024]"
"Texas","Honduras","Porter","0","0","0","0","0","0","0","2","0","0","0","[-95.2297,30.1024]"
"Texas","Iran","Poteet","0","0","0","0","0","0","0","2","0","0","0","[-98.5752,29.0373]"
"Texas","Iraq","Red Oak","1","0","0","0","0","0","0","0","0","0","0","[-96.8044,32.5176]"
"Texas","Syria","Red Oak","0","0","0","0","0","0","13","0","0","0","0","[-96.8044,32.5176]"
"Texas","Burma","Richardson","0","0","1","0","1","5","0","2","0","0","0","[-96.7297,32.9482]"
"Texas","Eritrea","Richardson","0","0","1","1","0","0","0","4","0","0","0","[-96.7297,32.9482]"
"Texas","Ethiopia","Richardson","0","3","0","3","0","0","0","0","0","0","0","[-96.7297,32.9482]"
"Texas","Iran","Richardson","0","0","0","0","0","0","3","0","0","0","0","[-96.7297,32.9482]"
"Texas","Iraq","Richardson","18","0","11","6","5","0","15","0","0","0","0","[-96.7297,32.9482]"
"Texas","Pakistan","Richardson","0","0","2","0","0","0","0","0","0","0","0","[-96.7297,32.9482]"
"Texas","Sudan","Richardson","0","6","0","0","0","0","0","0","0","0","0","[-96.7297,32.9482]"
"Texas","Syria","Richardson","0","0","0","0","0","0","14","5","0","0","0","[-96.7297,32.9482]"
"Texas","Burma","Richland Hills","0","0","0","0","0","0","0","2","0","0","0","[-97.1763,31.5249]"
"Texas","Dem. Rep. Congo","Richland Hills","0","0","0","0","0","0","0","0","1","0","0","[-97.1763,31.5249]"
"Texas","Afghanistan","Richmond","0","0","0","0","0","1","0","0","0","0","0","[-95.7608,29.5822]"
"Texas","Burma","Richmond","0","0","0","0","0","3","0","0","0","0","0","[-95.7608,29.5822]"
"Texas","Ethiopia","Richmond","0","1","0","0","0","0","0","0","0","0","0","[-95.7608,29.5822]"
"Texas","Iraq","Richmond","0","2","1","6","1","9","7","11","0","0","0","[-95.7608,29.5822]"
"Texas","Cuba","Rio Grande City","0","0","0","1","0","0","0","0","0","0","0","[-98.8203,26.3798]"
"Texas","Iraq","Roanoke","0","0","0","0","0","0","0","0","0","1","0","[-97.2258,33.004]"
"Texas","Iran","Rockwall","0","0","0","0","0","2","0","0","0","0","0","[-96.4067,32.8923]"
"Texas","Cuba","Round Rock","1","3","0","0","0","0","0","0","0","0","0","[-97.6789,30.5082]"
"Texas","Honduras","Round Rock","0","0","0","0","0","0","1","0","0","0","0","[-97.6789,30.5082]"
"Texas","Iran","Round Rock","1","0","1","5","10","0","1","6","0","0","0","[-97.6789,30.5082]"
"Texas","Iraq","Round Rock","0","0","0","0","0","17","2","0","0","0","0","[-97.6789,30.5082]"
"Texas","Ukraine","Rowlett","0","0","0","0","0","0","5","0","0","0","0","[-96.5639,32.9029]"
"Texas","Vietnam","Rowlett","0","0","0","0","5","0","0","0","0","0","0","[-96.5639,32.9029]"
"Texas","Burma","Sachse","0","0","2","0","0","7","0","0","0","0","0","[-96.5953,32.9762]"
"Texas","Afghanistan","Saginaw","0","0","0","0","0","0","0","0","0","1","0","[-94.736453,30.908687]"
"Texas","Dem. Rep. Congo","Saginaw","0","0","0","0","0","0","2","0","0","0","0","[-94.736453,30.908687]"
"Texas","Iraq","Saginaw","3","0","0","0","0","0","0","0","0","0","0","[-94.736453,30.908687]"
"Texas","Sudan","Saginaw","0","0","0","1","0","0","0","0","0","0","0","[-94.736453,30.908687]"
"Texas","Dem. Rep. Congo","San Aantonio","0","0","0","0","0","0","0","0","1","0","0","[-98.4951,29.4246]"
"Texas","Afghanistan","San Antonio","13","0","6","5","0","0","15","6","1","3","0","[-98.4951,29.4246]"
"Texas","Bhutan","San Antonio","122","110","137","68","31","45","20","18","0","0","0","[-98.4951,29.4246]"
"Texas","Burma","San Antonio","137","120","183","183","128","290","159","53","40","20","3","[-98.4951,29.4246]"
"Texas","Burundi","San Antonio","12","0","0","0","0","0","2","0","0","0","0","[-98.4951,29.4246]"
"Texas","Central African Republic","San Antonio","0","1","0","6","0","0","5","0","0","0","0","[-98.4951,29.4246]"
"Texas","Chad","San Antonio","8","0","0","5","0","1","0","0","0","0","0","[-98.4951,29.4246]"
"Texas","Congo","San Antonio","0","0","10","1","0","0","0","0","0","0","0","[-98.4951,29.4246]"
"Texas","Cuba","San Antonio","5","7","3","11","9","6","4","0","0","0","0","[-98.4951,29.4246]"
"Texas","Dem. Rep. Congo","San Antonio","81","36","50","48","41","53","186","7","86","125","24","[-98.4951,29.4246]"
"Texas","El Salvador","San Antonio","0","0","0","0","0","0","0","0","0","4","0","[-98.4951,29.4246]"
"Texas","Eritrea","San Antonio","61","8","11","24","12","8","30","19","4","18","1","[-98.4951,29.4246]"
"Texas","Ethiopia","San Antonio","15","3","4","2","1","0","4","0","0","0","0","[-98.4951,29.4246]"
"Texas","Iran","San Antonio","36","55","44","73","73","53","142","36","1","5","2","[-98.4951,29.4246]"
"Texas","Iraq","San Antonio","171","42","192","229","291","156","225","73","4","5","17","[-98.4951,29.4246]"
"Texas","Ivory Coast","San Antonio","0","0","0","0","0","0","1","0","0","0","0","[-98.4951,29.4246]"
"Texas","Jordan","San Antonio","0","0","0","2","0","1","0","0","0","0","0","[-98.4951,29.4246]"
"Texas","Korea, North","San Antonio","0","0","4","1","0","0","1","0","0","0","0","[-98.4951,29.4246]"
"Texas","Kuwait","San Antonio","10","0","0","0","0","0","0","0","0","0","0","[-98.4951,29.4246]"
"Texas","Liberia","San Antonio","1","1","0","0","0","0","0","0","0","0","0","[-98.4951,29.4246]"
"Texas","Nepal","San Antonio","0","0","0","0","1","0","0","0","0","0","0","[-98.4951,29.4246]"
"Texas","Pakistan","San Antonio","0","0","0","0","0","0","3","0","11","0","0","[-98.4951,29.4246]"
"Texas","Palestine","San Antonio","11","0","0","0","0","0","0","0","0","0","0","[-98.4951,29.4246]"
"Texas","Rwanda","San Antonio","0","0","0","4","0","0","0","0","3","0","0","[-98.4951,29.4246]"
"Texas","Somalia","San Antonio","129","24","48","18","25","21","34","15","0","0","0","[-98.4951,29.4246]"
"Texas","Sri Lanka (Ceylon)","San Antonio","4","3","0","0","4","0","0","0","0","0","0","[-98.4951,29.4246]"
